ProductID,ProductName,BrandDesc,ProductSize,Currency,MRP,SalePrice,Discount,BrandID
AMANTE118,AMANTE118 - Lingerie&Nightwear-Women,womens solid bikini briefs - natural,"Size:Large,Medium,Small,X-Large",Rs.,495,346,30% off,21
AMANTE119,AMANTE119 - Lingerie&Nightwear-Women,women solid hipster brief pack of 3 - red,Size:Small,Rs.,0.5,595,10% off,21
AMANTE120,AMANTE120 - Lingerie&Nightwear-Women,womens basic bra - white,"Size:34-D,36-D,38-D",Rs.,0.5,695,10% off,21
AMANTE121,AMANTE121 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - denim stonewash regular,"Size:Large,Small,X-Large",Rs.,1695,1017,40% off,21
AMANTE122,AMANTE122 - Lingerie&Nightwear-Women,womens foliage and floral printed bikini briefs pack of 3 - mixed brights,Size:Small,Rs.,0.5,595,10% off,21
AMANTE123,AMANTE123 - Lingerie&Nightwear-Women,modal regular fit womens casual camisole - natural,Size:Small,Rs.,0.5,395,10% off,21
AMANTE124,AMANTE124 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - light blue,"Size:Large,X-Large",Rs.,1295,647,50% off,21
AMANTE125,AMANTE125 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - natural,"Size:34-B,34-C,36-B,36-C,38-B",Rs.,895,537,40% off,21
AMANTE126,AMANTE126 - Lingerie&Nightwear-Women,womens solid bikini briefs - black,"Size:Large,Medium,Small",Rs.,545,299,45% off,21
AMANTE127,AMANTE127 - Lingerie&Nightwear-Women,womens solid bikini briefs - butter,"Size:Large,X-Large",Rs.,545,272,50% off,21
AMANTE128,AMANTE128 - Lingerie&Nightwear-Women,womens floral print padded wired t-shirt bra - aqua,Size:36-B,Rs.,1395,558,60% off,21
AMANTE129,AMANTE129 - Lingerie&Nightwear-Women,non wired removable straps non padded womens every day bra - feather grey,"Size:32-B,32-C,32-D,34-B,34-C,36-B,36-C,36-D,38-B,38-C,38-D,40-C,40-D",Rs.,695,417,40% off,21
AMANTE130,AMANTE130 - Lingerie&Nightwear-Women,womens solid medium coverage bra - blue mix dark,"Size:32-D,38-B,38-C,38-D,40-C,40-D",Rs.,1295,518,60% off,21
AMANTE131,AMANTE131 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - natural,"Size:32-B,32-C,34-B,36-B,36-C,36-D,38-B",Rs.,645,451,30% off,21
AMANTE132,AMANTE132 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - black,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",Rs.,695,556,20% off,21
AMANTE133,AMANTE133 - Lingerie&Nightwear-Women,cotton blend intimatewear womens t-shirt bra - natural,Size:40-DD,Rs.,4.5,1295,10% off,21
AMANTE134,AMANTE134 - Lingerie&Nightwear-Women,non-wired regular strap padded womens t-shirt bra - almond,Size:38-B,Rs.,0.5,895,10% off,21
AMANTE135,AMANTE135 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - mulberry,"Size:32-D,36-B,36-D",Rs.,1495,747,50% off,21
AMANTE136,AMANTE136 - Lingerie&Nightwear-Women,womens solid seamless boy leg briefs - natural,"Size:Large,Small",Rs.,0.5,595,10% off,21
AMANTE137,AMANTE137 - Lingerie&Nightwear-Women,womens lace bikini briefs - rose,Size:X-Large,Rs.,445,311,30% off,21
AMANTE138,AMANTE138 - Lingerie&Nightwear-Women,solid modal womens camisole - black,"Size:Large,X-Large",Rs.,0.5,445,10% off,21
AMANTE139,AMANTE139 - Lingerie&Nightwear-Women,cotton womens saree shapewear - black,"Size:Large,Medium",Rs.,4.5,1295,10% off,21
AMANTE140,AMANTE140 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - mixed neutrals,"Size:Large,Small,X-Large",Rs.,0.5,895,10% off,21
AMANTE141,AMANTE141 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - fawn,"Size:Small,X-Large",Rs.,0.5,595,10% off,21
AMANTE142,AMANTE142 - Lingerie&Nightwear-Women,womens printed padded non wired t-shirt bra - black,"Size:32-D,38-D",Rs.,1195,717,40% off,21
AMANTE143,AMANTE143 - Lingerie&Nightwear-Women,women solid hipster brief pack of 3 - cranberry,Size:Small,Rs.,0.5,595,10% off,21
AMANTE144,AMANTE144 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - pink mix,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D,40-C,40-D",Rs.,1045,731,30% off,21
AMANTE145,AMANTE145 - Lingerie&Nightwear-Women,modal regular fit womens casual camisole - natural,"Size:Small,X-Large",Rs.,0.5,395,10% off,21
AMANTE146,AMANTE146 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - sand,"Size:Small,X-Large",Rs.,0.5,595,10% off,21
AMANTE147,AMANTE147 - Lingerie&Nightwear-Women,womens printed medium coverage bra - white,Size:32-D,Rs.,1045,627,40% off,21
AMANTE148,AMANTE148 - Lingerie&Nightwear-Women,womens side support shaper wirefree cotton comfort bra - dusty pink,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D",Rs.,0.5,695,10% off,21
AMANTE149,AMANTE149 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - old rose,"Size:Large,X-Large",Rs.,0.5,545,10% off,21
AMANTE150,AMANTE150 - Lingerie&Nightwear-Women,womens printed brief - rose,Size:Small,Rs.,495,272,45% off,21
AMANTE151,AMANTE151 - Lingerie&Nightwear-Women,women solid hipster briefs pack of 2 - tan,"Size:Large,X-Large",Rs.,0.5,545,10% off,21
AMANTE152,AMANTE152 - Lingerie&Nightwear-Women,womens solid bikini briefs - yellow,"Size:Large,Medium,Small",Rs.,545,299,45% off,21
AMANTE153,AMANTE153 - Lingerie&Nightwear-Women,womens solid bikini briefs - black,"Size:Small,X-Large",Rs.,545,381,30% off,21
AMANTE154,AMANTE154 - Lingerie&Nightwear-Women,womens printed bikini briefs - pack of 3 - brick,"Size:Large,Small",Rs.,0.5,545,10% off,21
AMANTE155,AMANTE155 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - black,"Size:32-C,34-D,36-B,36-C,36-D,38-B,38-C",Rs.,595,416,30% off,21
AMANTE156,AMANTE156 - Lingerie&Nightwear-Women,womens dot pattern padded non wired t-shirt bra - rose,"Size:34-B,34-C,34-D,36-B,36-D",Rs.,1045,731,30% off,21
AMANTE157,AMANTE157 - Lingerie&Nightwear-Women,womens printed padded non wired push up bra - midnight,"Size:32-C,36-B,36-C,36-D",Rs.,1045,731,30% off,21
AMANTE158,AMANTE158 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - mixed darks,"Size:Large,Small,X-Large",Rs.,0.5,895,10% off,21
AMANTE159,AMANTE159 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - turquoise,"Size:32-D,36-B,36-D",Rs.,1495,747,50% off,21
AMANTE160,AMANTE160 - Lingerie&Nightwear-Women,womens padded non wired t-shirt bra - black,"Size:38-C,38-D,40-D",Rs.,1295,647,50% off,21
AMANTE161,AMANTE161 - Lingerie&Nightwear-Women,womens padded non wired t-shirt bra - natural,"Size:38-C,38-D,40-D",Rs.,1295,647,50% off,21
AMANTE162,AMANTE162 - Lingerie&Nightwear-Women,womens solid padded wired shimmer push up bra - pink,Size:38-C,Rs.,1495,747,50% off,21
AMANTE163,AMANTE163 - Lingerie&Nightwear-Women,womens printed hipster briefs - coral,Size:Small,Rs.,495,272,45% off,21
AMANTE164,AMANTE164 - Lingerie&Nightwear-Women,womens solid padded wired t-shirt bra - pink,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D,40-C,40-D",Rs.,4.5,1195,10% off,21
AMANTE165,AMANTE165 - Lingerie&Nightwear-Women,solid nylon low rise womens bikini panty - purple,"Size:Large,Medium,Small,X-Large",Rs.,0.5,495,10% off,21
AMANTE166,AMANTE166 - Lingerie&Nightwear-Women,womens solid underwired padded push up bra - black,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",Rs.,1245,871,30% off,21
AMANTE167,AMANTE167 - Lingerie&Nightwear-Women,womens printed bikini briefs - pack of 3 - mixed brights,Size:X-Large,Rs.,0.5,545,10% off,21
AMANTE168,AMANTE168 - Lingerie&Nightwear-Women,womens non padded non wired full coverage bra - white,Size:36-D,Rs.,4.5,1195,10% off,21
AMANTE169,AMANTE169 - Lingerie&Nightwear-Women,womens solid underwired padded push up bra - ink blue,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",Rs.,1245,871,30% off,21
AMANTE170,AMANTE170 - Lingerie&Nightwear-Women,womens lace non wired padded full coverage bra - black mix,"Size:32-C,36-B",Rs.,1895,1137,40% off,21
AMANTE171,AMANTE171 - Lingerie&Nightwear-Women,printed cotton low rise womens bikini panty - blackout,"Size:Large,Medium,Small,XX-Large",Rs.,0.5,545,10% off,21
AMANTE172,AMANTE172 - Lingerie&Nightwear-Women,non-wired regular strap padded womens t-shirt bra - baby pink,Size:38-B,Rs.,9.5,945,10% off,21
AMANTE173,AMANTE173 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - black,"Size:32-C,34-D,36-B,36-C,36-D,38-B,38-C",Rs.,0.5,845,10% off,21
AMANTE174,AMANTE174 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - mixed pastels,Size:32-D,Rs.,1395,697,50% off,21
AMANTE175,AMANTE175 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - white,"Size:34-C,34-D,34-DD,36-C,36-D,36-DD,38-C,38-D,38-DD,40-C,40-D,40-DD",Rs.,4.5,1295,10% off,21
AMANTE176,AMANTE176 - Lingerie&Nightwear-Women,printed cotton high rise womens regular panty - blackout,"Size:Large,Medium,Small,XX-Large",Rs.,0.5,695,10% off,21
AMANTE177,AMANTE177 - Lingerie&Nightwear-Women,womens lace non padded non wired full coverage bra - black,"Size:34-B,34-C,36-B,36-C,40-C",Rs.,795,556,30% off,21
AMANTE178,AMANTE178 - Lingerie&Nightwear-Women,womens lightly padded wirefree seamless comfort t-shirt bra - mint,"Size:32-B,32-C,32-D,34-B,34-C,34-D,36-B,36-C,36-D,38-C,38-D,40-C,40-D",Rs.,895,626,30% off,21
AMANTE179,AMANTE179 - Lingerie&Nightwear-Women,polyester intimatewear womens t-shirt bra - old rose,Size:40-C,Rs.,4.5,1295,10% off,21
AMANTE180,AMANTE180 - Lingerie&Nightwear-Women,blended intimatewear womens bikini briefs - chalk pink,"Size:Large,X-Large",Rs.,0.5,545,10% off,21
AMANTE181,AMANTE181 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - blue,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",Rs.,695,556,20% off,21
AMANTE182,AMANTE182 - Lingerie&Nightwear-Women,womens lace wired padded push up bra - blue mix dark,Size:32-D,Rs.,1295,777,40% off,21
AMANTE183,AMANTE183 - Lingerie&Nightwear-Women,womens solid non padded non wired full coverage bra - crimson,"Size:34-B,34-C,34-D,36-B,36-C,36-D,38-B,38-C,38-D",Rs.,695,556,20% off,21
AMANTE184,AMANTE184 - Lingerie&Nightwear-Women,printed cotton low rise womens boy shorts - grape,"Size:Large,Medium,Small,X-Large",Rs.,0.5,545,10% off,21
AMANTE185,AMANTE185 - Lingerie&Nightwear-Women,womens solid padded non wired sports bra - black,Size:Small,Rs.,1695,1186,30% off,21
AMANTE186,AMANTE186 - Lingerie&Nightwear-Women,womens printed padded non wired t-shirt bra - mustard,"Size:32-D,36-C,36-D,38-C,38-D,40-C,40-D",Rs.,895,626,30% off,21
AMANTE187,AMANTE187 - Lingerie&Nightwear-Women,womens floral print padded wired t-shirt bra - apricot,Size:38-C,Rs.,1395,697,50% off,21
AMANTE188,AMANTE188 - Lingerie&Nightwear-Women,non wired fixed straps non padded womens every day bra - mastic white,"Size:34-B,34-C,36-B,36-C,38-B",Rs.,895,537,40% off,21
AMANTE189,AMANTE189 - Lingerie&Nightwear-Women,cotton blend intimatewear womens bikini briefs - sand,Size:Large,Rs.,0.5,375,10% off,21
AMANTE190,AMANTE190 - Lingerie&Nightwear-Women,womens solid padded non wired t-shirt bra - natural,"Size:32-C,34-D,36-B,36-C,36-D,38-B,38-C",Rs.,0.5,845,10% off,21
AMANTE191,AMANTE191 - Lingerie&Nightwear-Women,womens solid hipster briefs - pack of 3 - tomato,Size:Small,Rs.,0.5,695,10% off,21
AMANTE192,AMANTE192 - Lingerie&Nightwear-Women,womens foliage and floral printed bikini briefs pack of 3 - mixed pastels,Size:Small,Rs.,0.5,595,10% off,21
AMANTE193,AMANTE193 - Lingerie&Nightwear-Women,womens lace non wired padded full coverage bra - stone,"Size:32-C,36-B",Rs.,1895,1137,40% off,21
AMAZFIT1,AMAZFIT1 - Watches-Women,unisex 45 mm gtr 3 black dial silicone amoled smart watch - a1971,Nan,Rs.,98.9,13999,10% off,22
AMAZFIT2,AMAZFIT2 - Watches-Women,unisex 42 mm gts 3 rose gold dial silicone amoled smart watch - a2035,Nan,Rs.,98.9,13999,10% off,22
AMAZFIT3,AMAZFIT3 - Watches-Women,unisex 42 mm gts 3 white dial silicone amoled smart watch - a2035,Nan,Rs.,98.9,13999,10% off,22
AMAZFIT4,AMAZFIT4 - Watches-Women,unisex 42 mm gts 3 black dial silicone amoled smart watch - a2035,Nan,Rs.,98.9,13999,10% off,22
AMAZFIT5,AMAZFIT5 - Watches-Women,unisex 45 mm gtr 3 grey dial silicone amoled smart watch - a1971,Nan,Rs.,98.9,13999,10% off,22
AMAZFIT6,AMAZFIT6 - Watches-Women,unisex 47 mm gtr2e grey dial silicone amoled smart watch - a2023,Nan,Rs.,98.9,9999,10% off,22
AMAZFIT7,AMAZFIT7 - Watches-Women,unisex 41 mm gts2 mini green dial silicone amoled smart watch - a2018,Nan,Rs.,8.9,6999,10% off,22
AMAZFIT8,AMAZFIT8 - Watches-Women,unisex 41 mm gts2 mini black dial silicone amoled smart watch - a2018,Nan,Rs.,8.9,6999,10% off,22
AMAZFIT9,AMAZFIT9 - Watches-Women,unisex 41 mm bip u pro pink dial silicone lcd smart watch - a2008,Nan,Rs.,8.9,4999,10% off,22
AMAZFIT10,AMAZFIT10 - Watches-Women,mens 47 mm t-rex pro grey dial silicone amoled smart watch - a2013,Nan,Rs.,98.9,12999,10% off,22
AMAZFIT11,AMAZFIT11 - Watches-Women,mens 47 mm t-rex pro blue dial silicone amoled smart watch - a2013,Nan,Rs.,98.9,12999,10% off,22
AMAZFIT12,AMAZFIT12 - Watches-Women,unisex 41 mm bip u green dial silicone lcd smart watch - a2017,Nan,Rs.,8.9,3499,10% off,22
AMAZFIT13,AMAZFIT13 - Watches-Women,unisex 41 mm bip u pink dial silicone lcd smart watch - a2017,Nan,Rs.,8.9,3499,10% off,22
AMAZFIT14,AMAZFIT14 - Watches-Women,unisex 41 mm bip u pro black dial silicone lcd smart watch - a2008,Nan,Rs.,8.9,4999,10% off,22
AMAZFIT15,AMAZFIT15 - Watches-Women,unisex 41 mm bip u black dial silicone lcd smart watch - a2017,Nan,Rs.,8.9,3499,10% off,22
AMAZFIT16,AMAZFIT16 - Watches-Women,unisex 43 mm gts2e green dial silicone amoled smart watch - a2021,Nan,Rs.,98.9,9999,10% off,22
AMUKTI1,AMUKTI1 - Indianwear-Women,floral mandarin regular fit womens tunic - white,Size:Medium,Rs.,699,489,30% off,23
AMUKTI2,AMUKTI2 - Indianwear-Women,floral viscose rayon mandarin collar womens straight kurta - red,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI3,AMUKTI3 - Indianwear-Women,floral viscose rayon mandarin collar womens straight kurta - black,"Size:4X-Large,Large,Medium,Small,X-Large,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI4,AMUKTI4 - Indianwear-Women,solid rayon womens kurta - yellow,Size:Large,Rs.,999,499,50% off,23
AMUKTI5,AMUKTI5 - Indianwear-Women,floral mandarin regular fit womens kurti - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI6,AMUKTI6 - Indianwear-Women,floral mandarin regular fit womens kurti - white,"Size:Large,Medium,Small,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI7,AMUKTI7 - Indianwear-Women,floral mandarin regular fit womens kurti - maroon,"Size:4X-Large,Small,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI8,AMUKTI8 - Indianwear-Women,a-line rayon womens kurta - yellow,"Size:Small,XX-Large",Rs.,999,499,50% off,23
AMUKTI9,AMUKTI9 - Indianwear-Women,stripes mandarin regular fit womens kurti - white,Size:Large,Rs.,1299,909,30% off,23
AMUKTI10,AMUKTI10 - Indianwear-Women,ankle length rayon womens kurta - blue,"Size:XX-Large,XXX-Large",Rs.,1049,524,50% off,23
AMUKTI11,AMUKTI11 - Indianwear-Women,pleated rayon womens kurta - black,"Size:Small,X-Large,XX-Large,XXX-Large",Rs.,1499,749,50% off,23
AMUKTI12,AMUKTI12 - Indianwear-Women,floral cotton mandarin collar womens straight kurta - green,"Size:Large,X-Large",Rs.,1299,909,30% off,23
AMUKTI13,AMUKTI13 - Indianwear-Women,solid mandarin regular fit womens kurti - natural,"Size:X-Large,X-Small",Rs.,1049,734,30% off,23
AMUKTI14,AMUKTI14 - Indianwear-Women,floral mandarin regular fit womens kurti - blue,"Size:Small,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI15,AMUKTI15 - Indianwear-Women,stripes mandarin regular fit womens kurti - red,"Size:Large,Medium,Small,X-Large",Rs.,1299,909,30% off,23
AMUKTI16,AMUKTI16 - Indianwear-Women,floral mandarin regular fit womens kurti - white,Size:XX-Large,Rs.,1299,909,30% off,23
AMUKTI17,AMUKTI17 - Indianwear-Women,pleated rayon womens kurta - indigo,"Size:X-Large,XX-Large",Rs.,999,499,50% off,23
AMUKTI18,AMUKTI18 - Indianwear-Women,pleated rayon womens kurta - navy,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",Rs.,1499,749,50% off,23
AMUKTI19,AMUKTI19 - Indianwear-Women,ankle length rayon womens kurta - white,Size:Small,Rs.,1299,649,50% off,23
AMUKTI20,AMUKTI20 - Indianwear-Women,stripes cotton mandarin collar womens straight kurta - blue,"Size:X-Large,XX-Large",Rs.,1299,909,30% off,23
AMUKTI21,AMUKTI21 - Indianwear-Women,a-line rayon womens kurta - ivory,"Size:Large,Medium,Small,X-Large",Rs.,999,499,50% off,23
AMUKTI22,AMUKTI22 - Indianwear-Women,printed rayon womens kurta - white,"Size:Medium,Small,XX-Large",Rs.,1599,799,50% off,23
AMUKTI23,AMUKTI23 - Indianwear-Women,a-line rayon womens kurta - cream,"Size:Large,X-Large",Rs.,999,499,50% off,23
AMUKTI24,AMUKTI24 - Indianwear-Women,polka dots mandarin regular fit womens kurti - black,"Size:Large,Medium,Small,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI25,AMUKTI25 - Indianwear-Women,printed rayon womens kurta - white,"Size:X-Large,XX-Large",Rs.,1599,799,50% off,23
AMUKTI26,AMUKTI26 - Indianwear-Women,floral mandarin regular fit womens kurti - blue,"Size:Small,X-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI27,AMUKTI27 - Indianwear-Women,floral round neck regular fit womens kurti - black,Size:XXX-Large,Rs.,1299,909,30% off,23
AMUKTI28,AMUKTI28 - Indianwear-Women,floral mandarin regular fit womens kurti - natural,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI29,AMUKTI29 - Indianwear-Women,floral mandarin regular fit womens kurti - green,"Size:4X-Large,Small",Rs.,1299,909,30% off,23
AMUKTI30,AMUKTI30 - Indianwear-Women,solid mandarin regular fit womens kurti - green,"Size:Large,Medium",Rs.,1049,734,30% off,23
AMUKTI31,AMUKTI31 - Indianwear-Women,polka dots mandarin regular fit womens kurti - pink,"Size:Large,Medium,Small,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI32,AMUKTI32 - Indianwear-Women,ankle length cotton womens kurta - pink,"Size:Medium,X-Large",Rs.,1999,999,50% off,23
AMUKTI33,AMUKTI33 - Indianwear-Women,embroidered cotton womens kurta - pink,"Size:Medium,Small,XXX-Large",Rs.,2999,1499,50% off,23
AMUKTI34,AMUKTI34 - Indianwear-Women,floral cotton mandarin collar womens straight kurta - grey,"Size:Large,XX-Large",Rs.,1299,909,30% off,23
AMUKTI35,AMUKTI35 - Indianwear-Women,floral mandarin regular fit womens kurti - pink,"Size:Medium,Small,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI36,AMUKTI36 - Indianwear-Women,ankle length rayon womens kurta - black,"Size:Large,Medium,Small,X-Large,XX-Large",Rs.,1499,749,50% off,23
AMUKTI37,AMUKTI37 - Indianwear-Women,printed rayon womens kurta - white,"Size:Large,Medium",Rs.,1599,799,50% off,23
AMUKTI38,AMUKTI38 - Indianwear-Women,floral v neck regular fit womens kurti - maroon,Size:XX-Large,Rs.,1299,909,30% off,23
AMUKTI39,AMUKTI39 - Indianwear-Women,solid rayon womens kurta - blue,"Size:Medium,Small",Rs.,1599,799,50% off,23
AMUKTI40,AMUKTI40 - Indianwear-Women,floral viscose rayon mandarin collar womens straight kurta - brown,"Size:Large,Medium,Small,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI41,AMUKTI41 - Indianwear-Women,floral round neck regular fit womens kurti - maroon,Size:XXX-Large,Rs.,1299,909,30% off,23
AMUKTI42,AMUKTI42 - Indianwear-Women,pleated rayon womens kurta - black,Size:XX-Large,Rs.,999,499,50% off,23
AMUKTI43,AMUKTI43 - Indianwear-Women,printed rayon womens kurta - multi,Size:Small,Rs.,1049,524,50% off,23
AMUKTI44,AMUKTI44 - Indianwear-Women,lace rayon womens kurta - green,"Size:Large,Medium,Small,XX-Large",Rs.,1299,649,50% off,23
AMUKTI45,AMUKTI45 - Indianwear-Women,embroidered rayon womens kurta - grey,Size:Small,Rs.,1299,649,50% off,23
AMUKTI46,AMUKTI46 - Indianwear-Women,solid mandarin regular fit womens kurti - olive,Size:X-Large,Rs.,1049,734,30% off,23
AMUKTI47,AMUKTI47 - Indianwear-Women,ankle length cotton womens kurta - green,Size:Small,Rs.,1999,999,50% off,23
AMUKTI48,AMUKTI48 - Indianwear-Women,floral cotton mandarin collar womens straight kurta - white,"Size:Small,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI49,AMUKTI49 - Indianwear-Women,pleated rayon womens kurta - yellow,Size:XX-Large,Rs.,1299,649,50% off,23
AMUKTI50,AMUKTI50 - Indianwear-Women,floral round neck regular fit womens kurti - navy,"Size:4X-Large,Large,X-Large,XX-Large,XXX-Large",Rs.,1299,909,30% off,23
AMUKTI51,AMUKTI51 - Indianwear-Women,womens black essential kurta - black,Size:X-Large,Rs.,999,499,50% off,23
AMUKTI52,AMUKTI52 - Indianwear-Women,printed rayon womens kurta - navy,"Size:Small,X-Large",Rs.,1299,649,50% off,23
AMUKTI53,AMUKTI53 - Indianwear-Women,lace rayon womens kurta - grey,"Size:Large,Medium,Small,XX-Large",Rs.,1299,649,50% off,23
AMUKTI54,AMUKTI54 - Indianwear-Women,womens grey melange embroidered kurta - grey,"Size:Medium,X-Large",Rs.,1599,799,50% off,23
AMUKTI55,AMUKTI55 - Indianwear-Women,printed rayon womens kurta - red,Size:Small,Rs.,1499,749,50% off,23
AMUKTI56,AMUKTI56 - Indianwear-Women,solid rayon womens kurta - emerald,Size:Medium,Rs.,1499,749,50% off,23
